Model,Region,Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM,R5REF,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0,3.776419864022859,16.64200936313321,31.71660385384238,23.86903052074329,17.18698490213812,8.224919486101982,7.73065929782831,NA,18.43546043148887,NA,20.58824900953953,NA,11.03507989899901,NA,32.14908891188727
MESSAGEix-GLOBIOM,R5REF,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.0962419483576687,1.297722712568348,4.419075196288469,6.936478807537978,3.702086616386194,3.188610675976416,0.7395409259525689,NA,1.142190251044646,NA,4.725058860766263,NA,2.027494361125879,NA,1.268224264368792
MESSAGEix-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,0,10.69582455472682,31.27764736243261,57.5458483345495,21.98243928536775,21.05263837292856,0,NA,18.82926231503209,NA,39.67032514027339,NA,15.17776034891384,NA,23.76923221140093
MESSAGEix-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,7.596324953685377,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0.4715081013569284,0,12.24230954750206,26.45629578907448,42.93420153138629,20.16584499137739,4.889302051968449,4.977924132284716,NA,13.6188303875014,NA,28.84281511705921,NA,9.075645184622323,NA,27.5889630413241
MESSAGEix-GLOBIOM,R5REF,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.5326747927307459,3.442658641770759,7.156617375473312,8.026951441337316,6.499986678475901,0.6650006832430411,NA,0.6405093644896019,NA,3.386992788619184,NA,3.916048007668759,NA,0.7177366899729911
MESSAGEix-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,0,7.788023079162585,27.56647395175968,52.8093461352674,33.07639702858756,23.36323042420483,0,NA,18.89885735545244,NA,36.54113763536728,NA,18.2305985304581,NA,20.37352008029593
MESSAGEix-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,9.620397791757625,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0.2157884711779449,0,3.901492254396647,16.78700254270426,31.72484055406521,47.8999075727655,11.48673789999806,0,NA,9.656458737644664,NA,25.51488528001658,NA,17.61941621134313,NA,19.96647117727269
MESSAGEix-GLOBIOM,R5REF,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.08088575823003206,2.416389185032655,5.846808589681576,10.22498962747722,7.917852793061676,1.048538571366977,NA,0.9763985750960296,NA,2.085881441006519,NA,4.769523977657934,NA,1.314986053933816
MESSAGEix-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.38021052631579,0,0,14.56701983209596,36.21838251977591,63.85161752106229,18.80483087579271,2.975317389955399,NA,12.77290930518689,NA,37.27500522750179,NA,22.87275613527497,NA,14.73622045867457
MESSAGEix-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,4.261521844575947,2.285035645330616,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,0.2157884711779449,0,2.222314223463024,14.8403749853088,29.4681656944587,46.42578422786261,9.787133092894607,2.388924846574242,NA,8.226527262417454,NA,29.7830365545363,NA,14.17178116508946,NA,18.16486387949494
MESSAGEix-GLOBIOM,R5REF,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,1.681346783784932,4.908687525313383,9.027683009631222,4.680899382004945,4.23875462866012,NA,1.309078422798774,NA,2.929183952469399,NA,2.781677671991728,NA,2.309915861799804
MESSAGEix-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,5.822190305800796,0,0.578243737387407,11.60302649947818,32.43549247798292,59.02358470775704,19.74483936150995,0,NA,10.98646174141111,NA,36.37194714852064,NA,26.31893891428756,NA,15.23821243466907
MESSAGEix-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,2.140973812275206,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,3.667450565138996,0,0,11.1510141321355,25.19118530663757,41.46759174797201,14.5457908474742,0,NA,5.754774231890497,NA,29.37467160244162,NA,16.03330872687735,NA,20.555745924727
MESSAGEix-GLOBIOM,R5REF,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0.6286730436310223,3.565179439427031,7.312988410544804,2.158255357794711,2.188239561854832,NA,0.6398698173062763,NA,3.523867532194001,NA,3.39900309162432,NA,2.560635660383627
MESSAGEix-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,0.2180391052631578,8.090442375684503,0,0.5178294732174117,6.14984655605363,25.47569945919536,50.14092919906226,26.75324898264817,12.78651889240635,NA,9.602903100235755,NA,30.07870541009737,NA,30.92953836377363,NA,17.12967313662279
MESSAGEix-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0
MESSAGEix-GLOBIOM,R5REF,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,0.6174350000000002,3.927318213302424,0,0.02344465234838485,5.597037082342146,18.75260370355494,34.00351102025338,20.01872159153102,9.516641342566095,NA,5.665729085892656,NA,22.40445972679889,NA,22.55625798501954,NA,16.02699174807563
MESSAGEix-GLOBIOM,R5REF,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0.1075790607542691,1.361403151615617,4.500349366536404,3.622641663270961,3.622092933294527,NA,1.342945511021671,NA,2.074831761022732,NA,3.786499826220271,NA,2.159445899017928
MESSAGEix-MACRO-GLOBIOM,R5ASIA,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,156.92179324612036,147.52290229626826,121.1781282371024,119.41472561851923,167.55522811431166,296.7579968325327,270.859910013028,257.8902888084204,NA,226.08601249797545,NA,317.65702456657675,NA,348.1535828344656,NA,423.1413486662266
MESSAGEix-MACRO-GLOBIOM,R5ASIA,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,2.0898589682344806,41.843721148307694,30.43195550724922,40.389981807837984,59.71424756908776,92.25891067841054,47.900601039877856,92.08259045447817,NA,71.14984086455229,NA,107.49450355861921,NA,95.68324478739618,NA,133.3671423243681
MESSAGEix-MACRO-GLOBIOM,R5ASIA,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,68.04847727233135,93.93050969185568,48.61209200971348,70.63435973418095,79.45810711500869,126.84673314155611,146.9891626007108,181.86759437954316,NA,77.26826179197104,NA,145.41167780272733,NA,183.71946410886505,NA,163.87099707707327
MESSAGEix-MACRO-GLOBIOM,R5ASIA,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0.4258137136153088,3.306273816746873,6.982551937890538,NA,10.730749511301696,NA,16.439452724312247,NA,11.993738331878669,NA,20.574445310976156
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,112.09010716348904,137.31642116917277,316.88342998453646,553.4464349651314,261.51210461893413,117.32720403659957,186.33975723805588,213.16839826578655,NA,344.2671214110913,NA,361.0132510631512,NA,244.06855547414614,NA,520.5568330812237
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,26.876754221654977,103.7917295775593,282.2647310774357,85.2435586511878,3.2503149894427654,13.502659953441892,39.61481332990296,NA,98.4537456414071,NA,134.0217568111177,NA,48.99909719414246,NA,155.20709148849437
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,63.64618318740649,91.95925927476728,234.01323134492014,423.06388399248175,296.0272636845514,6.693824365020115,26.92649865345081,69.02327876071931,NA,185.85923191794177,NA,229.8949288789106,NA,69.121648989812,NA,225.03100500235186
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0.6432433853025281,4.987362733154091,13.252959841409156,25.20295516914343,40.45451387789183,10.187809527188298,12.236045066389483,15.92195888801449,NA,22.401016041890685,NA,39.75495525415093,NA,8.148149041750317,NA,18.335799429123956
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,161.7605207781166,82.01127354426595,181.5008028591351,374.86509756109336,629.729955537845,194.32416016612882,121.48244335182807,148.80235132744593,NA,237.87961711788216,NA,523.7150688143604,NA,222.1678956687459,NA,417.0425844233268
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,1.3088086352806734,25.137969594830604,65.08265096493275,155.4107514442476,232.76791906649925,31.04172770370105,7.635912512647065,38.85660760577875,NA,50.260390228385276,NA,182.9169706702784,NA,51.82924289711305,NA,111.32524483393141
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,68.41778135923069,67.81157598013506,92.98804981319365,237.06036939017503,430.4118049588222,173.53686772106317,23.973979374330412,63.5222947746351,NA,83.86749862628018,NA,305.3196138154689,NA,88.07634167378728,NA,153.01642665355257
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,1.88036992803612,8.00382356718211,18.327972778687844,31.680100610441187,40.35830825962656,8.114262881969328,9.291543624682467,NA,16.856834512676258,NA,39.26674811355167,NA,12.137472962029786,NA,14.049120767840556
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,160.08641910638474,93.9670519451258,98.0833393846059,266.48631325334077,488.6594358056594,550.7981544935965,82.58571807220704,169.71415791881643,NA,177.64810342749368,NA,514.820818955219,NA,273.2901803050676,NA,376.12274040142756
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,2.192268212867184,27.318617047381498,35.84484738997179,92.6165567822895,201.70459104014196,148.14235469235877,6.625801259417833,31.39458097472068,NA,46.65690992954622,NA,167.71073722011505,NA,67.91695317018917,NA,110.18711950212405
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,68.83556988150194,65.73157252709059,33.87040157270537,159.0862889277116,328.1725203000553,437.7880909103203,10.267417365053594,51.692227657872024,NA,58.502532522255706,NA,271.3668312242314,NA,140.75852513443994,NA,124.50765294627965
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,2.063495695676151,8.601660909552061,19.266588100738275,32.87803804025415,50.25008063695001,7.214380777159443,4.695477382976474,NA,12.006781503062053,NA,36.750495540427934,NA,21.63528026869039,NA,8.514638502442482
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,158.32135903424054,121.8278839288746,91.21788973333669,197.8136612201499,397.75437900839336,661.9141311698983,138.9131920502861,120.23166703893818,NA,169.91151754913972,NA,475.96457467865133,NA,333.88841523762835,NA,355.65545797231607
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,5.532858115658783,31.893707325906448,28.470509907720718,75.48247355275328,167.00702305909292,185.70110097866575,5.579573115257358,35.73400282636675,NA,46.670959314928204,NA,147.93089837314204,NA,86.64199168552966,NA,112.66414036219568
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,66.38461459518996,69.88640994707856,21.63891016048997,127.72691604304711,283.04361209262487,488.0866600901725,16.444055859149593,62.94646076044184,NA,52.47536114760233,NA,256.41950719990643,NA,157.997483129663,NA,116.84220709101126
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,1.6056000655812157,8.597490392658997,19.261265346921558,32.87124470769615,50.2414104318583,12.781330644846975,6.363886889664866,NA,13.02882445353697,NA,38.49506625359342,NA,17.799236907824785,NA,9.225756846985718
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,155.5733407472749,131.54101744951856,76.42794503790505,152.36853174228492,338.09356553975596,583.3869434379267,176.04025549092478,218.5938142208467,NA,161.2044308650103,NA,433.64633790495043,NA,353.58806569503076,NA,361.92995103142596
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,4.17976313970431,33.238023568182776,24.38382755461515,65.34740197473326,137.68486484980642,196.7623133746691,0,29.572426791476616,NA,45.241640101705755,NA,151.25504990193616,NA,85.37078908935021,NA,105.74271045433899
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,66.42980760536788,75.29336800810765,18.002892975273316,109.88078987778214,259.9271678421486,458.1070340712414,33.68620628177108,68.67185941149998,NA,50.508988632887494,NA,267.06637466240653,NA,149.1599418102521,NA,98.27024294893906
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.2438291458755124,4.933892687653557,13.83833911754208,25.950063946341476,41.408035035411615,27.641122953555545,14.726357470214287,NA,15.83277998161902,NA,30.681674045671528,NA,19.871780452849094,NA,13.066381515737456
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,58.92326941986235,154.89377293225718,127.44256359268729,141.2348076168975,99.60272433571484,265.87921341334993,487.76400417685244,232.54076779595894,177.2493388280368,NA,219.57011161490624,NA,386.7007238594059,NA,346.04323724679784,NA,424.6518103380423
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,4.338761458844056,31.85616152220505,38.727441374211885,30.446358367037455,117.27088456369444,194.37280182945383,6.047713891856974,22.898562045225038,NA,39.42861815972076,NA,152.10672797373246,NA,86.56282526203765,NA,99.11381384078831
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,30.65992757142857,65.90390607208997,84.98974599226095,34.38812268393629,74.26426545900861,212.3720478765232,396.7657010723162,41.025385036929194,80.55955885948472,NA,73.52971075297866,NA,246.52230863763305,NA,149.41662148363278,NA,109.4960252617065
MESSAGEix-MACRO-GLOBIOM,R5ASIA,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.201615048349582,8.085228718708318,18.60747521728292,32.036824419493875,24.856372267713155,30.57517836803573,NA,29.604473979341474,NA,18.665815091084667,NA,19.639962280165076,NA,24.17907144778156
MESSAGEix-MACRO-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9283999999999997,5.361099837261597,28.12371503112521,14.422052386208795,27.98296367895248,13.662951055503411,18.465397765388083,41.04769025816257,NA,61.27135936644597,NA,72.2263219120119,NA,50.89874878595293,NA,100.11787741352376
MESSAGEix-MACRO-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,7.125846668315899,1.5491849770545287,1.7276379838916682,10.69286152654059,NA,12.610814807775869,NA,26.163442291583824,NA,7.46076448375587,NA,29.41981789988287
MESSAGEix-MACRO-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,1.826298315898658,9.59692241718617,15.118834643570942,4.525459424825691,7.820653027386445,8.528849380021061,13.8559179187567,29.29692101521416,NA,32.583766364934,NA,50.95907056814261,NA,29.63427683717359,NA,65.57876759438929
MESSAGEix-MACRO-GLOBIOM,R5LAM,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0.3927350370857672,2.017367927318986,5.337545115416061,NA,7.491622413228907,NA,10.932006798273257,NA,14.306452903910332,NA,9.072688529272284
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,0,18.718821493840995,46.019991516786675,82.55511553989899,45.17530645343907,49.16018644838876,16.25299606660292,39.347827590205966,NA,59.749261794771336,NA,75.06014048828216,NA,52.861562003225515,NA,103.71302245314006
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,42.11569882993727,17.97833958690642,20.42049301442703,0,0,NA,9.886191151665011,NA,16.267400832515417,NA,14.833837001367648,NA,25.40492431595426
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,13.998868030399988,29.45474948929481,56.27462134552422,61.03099286771798,42.29676839959214,18.246307778281658,34.144266177679604,NA,21.87909052211845,NA,31.88685719404822,NA,48.36239665638483,NA,88.40824115100101
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.8884941257247988,3.896784296052116,7.736209575090856,12.63639726932442,5.453010640461639,9.097287899546044,11.642640293520984,NA,7.6207310600937666,NA,18.702314143677103,NA,12.210169735710348,NA,22.755791274217444
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9283999999999997,4.842123520890944,27.449839356754843,57.70406293942049,98.19103876817276,75.4179116137683,0,20.96998581120001,NA,43.293303986090415,NA,102.0815796337074,NA,46.642134651561975,NA,86.60348361119009
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,19.51612231723321,46.17283053551491,22.770132715322937,0,0,NA,0,NA,25.720340864672178,NA,15.25316162126908,NA,15.63802443144614
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,8.794447939136226,23.7086491747421,44.80904218850298,78.95198463847306,55.923065264965174,10.221428075506989,25.284150549856776,NA,17.474561843905047,NA,40.94360718972649,NA,45.58654458793936,NA,85.02449296883508
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2060,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.7826448636795675,3.7616908344995568,7.563792280897022,12.416344255688692,12.866016362932228,5.4469668255764985,6.534579811900406,NA,8.466544105813666,NA,19.956289307415112,NA,11.249438930401354,NA,22.433152571598217
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.8350209241038629,5.589368201026952,16.626537672206315,43.22004379107648,78.80815387741063,100.14549141764888,0,20.96998581120001,NA,43.293303986090415,NA,94.85466262671758,NA,52.14052134784696,NA,85.73394401122401
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,43.46353000662771,31.531574364548977,0,0,NA,1.6574999819557164,NA,21.771831628385975,NA,16.67776744547451,NA,17.6402330998784
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,7.984373819468974,18.591676832107993,34.52558152002862,52.11789980598026,71.5412407092838,15.870068595288888,27.560681779133393,NA,22.03798022823424,NA,27.811658555132592,NA,50.51165951691715,NA,87.75169840695465
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2070,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,9.018752787604e-4,2.203746877307068,5.57541713292396,9.87861771499746,15.37071327763714,5.5530500252304025,9.850070987841722,NA,7.370678394326882,NA,18.295004699998053,NA,12.45720026126292,NA,21.230964989755105
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9283999999999997,5.218822781751118,27.63094456527928,25.443073022389655,55.0185569025064,94.59722590077511,14.845353080722663,32.52923978708834,NA,52.29835421910841,NA,73.21121132536916,NA,61.320926137173075,NA,91.796494439134
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,14.0070605017824,53.451030879589986,0.9822670383436616,4.015391283182566,NA,4.519576966535026,NA,10.569284917449522,NA,23.43173452836477,NA,19.28106483310288
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0.466126889155242,8.473379831921362,12.314298084483513,27.594848150360768,44.46581014043234,78.47820003661423,17.572609730852264,33.400449096359495,NA,27.212813454507668,NA,17.852068331810518,NA,51.21632117113693,NA,85.58382328804481
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2080,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.5527477152151314,4.744558905143071,8.818208677829288,14.017332774791024,7.2680888332380125,10.62906103002748,NA,8.952084726392203,NA,16.040796890977365,NA,12.408238432396418,NA,22.5121268353691
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.9283999999999997,5.0479052371879165,27.72522171290588,16.651880834894797,43.25395865960349,78.85353962193443,8.08181712218909,31.78528019759908,NA,52.97757650574823,NA,78.47820502203686,NA,54.66946383773987,NA,91.89380623226891
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,6.401577459965921,36.129562478357194,0.3032965643987154,4.85045988839232,NA,7.364406432416233,NA,12.150159646350009,NA,19.326112938689093,NA,21.69500417133132
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,9.14678463295724,6.575615702633583,21.258879096898205,37.47038833883505,58.46960561175692,16.219422943912505,31.906421541755417,NA,34.17424965534758,NA,16.06397199280487,NA,49.036641711475994,NA,89.23014211086618
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2090,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,1.99470418880886,5.3086198038182655,9.53810920293562,14.936128541818304,5.822345848115735,9.720826154027751,NA,11.06157387895392,NA,13.44742143203057,NA,13.42677076257649,NA,23.876867606648393
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Solar|PV,GW/yr,1.205204,1.7577767789293115,4.830076839119707,27.43371817908336,13.16865954562715,38.59262283786467,72.61562079950042,21.518529848956177,36.671530644337565,NA,52.33557994324291,NA,71.4627135554623,NA,61.9926287544135,NA,90.52204819476812
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,0,5.376665667355389,37.69965276913134,3.120291763526149,7.05910357546382,NA,7.699054372563833,NA,10.634782213066137,NA,19.682664494826273,NA,23.981390789128195
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Electricity|Wind,GW/yr,3.209205999999999,0,8.961066643335114,4.897937528732193,19.40658683114605,35.42530800630226,56.211671675605594,25.02364067672984,37.66811808264568,NA,25.942405531409573,NA,23.20720233760018,NA,47.11308522809448,NA,86.88533749107938
MESSAGEix-MACRO-GLOBIOM,R5LAM,ZF2100,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0.7788406393701373,3.756835573153817,7.557595600360335,12.408435546571017,10.438461325775302,10.674659577697266,NA,7.902777787224392,NA,13.840633317239512,NA,15.786868273451873,NA,20.50250642624232
MESSAGEix-MACRO-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,7.182353940529486,21.609840027617935,37.58263573838978,66.57516090202763,35.01778258124504,71.1603239555767,117.2883831335296,145.27803800156047,NA,150.51409997057522,NA,240.69787597384226,NA,321.22193470095556,NA,441.87986253480824
MESSAGEix-MACRO-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,0,2.7656754861251835,6.266156631359799,28.62253025224832,36.03379338964051,38.36070465043025,NA,45.298066612997765,NA,110.60710758316227,NA,113.44458357122086,NA,155.17234123783936
MESSAGEix-MACRO-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Electricity|Wind,GW/yr,0.617,5.274189699687498,12.735201710173776,24.503826806483996,29.19452348812326,27.54226305083591,34.45952213741215,43.37563843203314,66.63211561003483,NA,76.02810163049898,NA,127.19711733980253,NA,126.14372742995488,NA,255.33660508303925
MESSAGEix-MACRO-GLOBIOM,R5MAF,Opt1.5C,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0,0,0,0,0.9519052631578953,3.950766797208392,9.41529943457209,NA,5.4888502369658525,NA,7.236624983569839,NA,34.70736608870557,NA,40.39971847023627
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,14.419510741892736,44.87112938764839,92.05337678696824,162.42403549114687,233.76657549169636,81.52857340583071,130.52118874228955,150.01676660378482,NA,152.30480514635474,NA,295.0329383536674,NA,249.94082585199396,NA,467.37537348790806
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Storage Capacity,GW/yr,0,0,0,20.593346934042025,140.6760671159624,85.14708952311088,46.7369004511527,50.898549720375705,37.25428940712271,NA,71.56728970430987,NA,117.48463997028176,NA,72.92606229380277,NA,175.15175570133522
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Electricity|Wind,GW/yr,0.617,12.010325160997223,38.40973015748097,81.04218337512323,148.8649877902044,191.84130767554709,109.26786786556855,146.0764734836414,139.77861091854083,NA,128.74787732369822,NA,123.51816963375038,NA,115.90932873583087,NA,257.5799268421178
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2050,Capacity Additions|Hydrogen|Electricity,GW/yr,0,0,0.2585757433418358,3.9763364337551352,11.374473221693082,23.742456252882324,8.488191180156134,14.733550675181084,15.574165028318516,NA,20.507218415929344,NA,19.18956610762075,NA,33.035006862567535,NA,36.9026750843509
MESSAGEix-MACRO-GLOBIOM,R5MAF,ZF2060,Capacity Additions|Electricity|Solar|PV,GW/yr,0.44,7.467050317816957,29.443378470120678,64.04581476662447,120.04209819307275,203.6049947987244,227.63942183731933,102.98793980490659,129.02688457912598,NA,135.20965212302514,NA,310.43805671290227,NA,242.15844019059517,NA,454.69868730054577
